ID,GENERO,RENTA,EDAD,NIV_EDUC,E_CIVIL,COD_OFI,COD_COM,CIUDAD,D_Marzo ,D_Abril,D_Mayo,D_Junio,D_Julio,D_Agosto,D_Septiembre,M_MOROSO,MONTO,SEGURO,FUGA
1.939,M       ,2.555.213,42,MED     ,CAS     ,24,86,SANTIAGO        ,0,18.878,0,2.950,0,0,27,1,6.300.000,NO,FUGA
1.940,M       ,7.035.780,44,UNV     ,CAS     ,55,90,SANTIAGO        ,0,403.051,0,0,19,0,0,1,2.300.000,SI,FUGA
1.941,M       ,32.426,46,MED     ,CAS     ,92,88,SANTIAGO        ,0,2.499.179,0,0,0,9.030,0,1,8.000.000,NO,FUGA
1.942,M       ,54.706,47,TEC     ,SOL     ,138,1,ARICA           ,0,674.590,0,41.214,1.553,24.711,62,3,8.000.000,NO,FUGA
1.943,F       ,102.666,40,UNV     ,CAS     ,138,1,ARICA           ,47.001,45.029,0,442.103,838,0,2.075,2,2.000.000,NO,FUGA
1.944,F       ,843.233,51,MED     ,CAS     ,62,292,PUERTO VARAS    ,480.073,0,0,0,130,0,584,1,3.500.000,NO,NO FUGA
1.945,M       ,302.295,48,MED     ,CAS     ,84,90,SANTIAGO        ,0,490.807,0,3.395,0,0,26,1,1.500.000,SI,FUGA
1.946,M       ,3.522.774,44,UNV     ,CAS     ,55,90,SANTIAGO        ,0,71.767,0,0,0,0,306,1,2.100.000,NO,FUGA
1.947,M       ,19.623,44,UNV     ,CAS     ,55,90,SANTIAGO        ,0,0,0,496.080,0,0,3.163,1,2.000.000,NO,FUGA
1.948,M       ,1.243.901,48,UNV     ,SOL     ,138,1,ARICA           ,0,357.570,0,0,1,0,1,1,8.000.000,NO,FUGA
1.949,M       ,155.986,40,UNV     ,CAS     ,53,92,SANTIAGO        ,0,126.247,0,7.352,756,14.881,100,2,7.700.000,NO,FUGA
1.950,F       ,262.546,46,MED     ,CAS     ,53,86,SANTIAGO        ,0,0,0,20.251,0,0,4,0,5.200.000,NO,NO FUGA
1.951,F       ,1.223.285,64,TEC     ,CAS     ,78,184,COLBUN          ,0,354.997,0,55.467,9.114,0,1,1,8.000.000,NO,NO FUGA
1.952,M       ,196.487,45,UNV     ,CAS     ,90,102,SANTIAGO        ,662.769,572.481,0,507.042,1.172,0,54,2,900.000,NO,FUGA
1.953,M       ,52.502,46,MED     ,CAS     ,55,90,SANTIAGO        ,0,16.508,0,513.652,0,0,1.547,1,3.100.000,SI,FUGA
1.954,M       ,336.404,43,UNV     ,CAS     ,31,119,SANTIAGO        ,0,109.522,0,0,712,0,1,1,2.900.000,NO,FUGA
1.955,F       ,227.410,60,TEC     ,SEP     ,63,300,CASTRO          ,0,0,0,0,9,0,0,1,2.100.000,NO,NO FUGA
1.956,M       ,172.446,46,MED     ,CAS     ,151,226,CONCEPCION      ,0,0,0,0,0,265,13,0,2.000.000,NO,NO FUGA
1.957,M       ,88.834,49,UNV     ,CAS     ,138,1,ARICA           ,0,327.574,0,1.610.957,448,0,14.374,3,2.900.000,NO,FUGA
1.958,M       ,153.227,52,MED     ,CAS     ,76,103,SANTIAGO        ,0,621,0,234.831,62,0,196,1,1.900.000,NO,FUGA
1.959,M       ,1.483.169,36,UNV     ,CAS     ,84,88,SANTIAGO        ,0,944.410,0,260.799,0,23.747,821,0,8.000.000,NO,NO FUGA
1.960,M       ,648.473,38,MED     ,CAS     ,12,13,CALAMA          ,0,391.966,0,0,31,23.045,0,1,5.800.000,NO,NO FUGA
1.961,M       ,67.481,48,UNV     ,CAS     ,55,90,SANTIAGO        ,0,237.006,0,0,772,0,0,1,900.000,NO,FUGA
1.962,M       ,1.408.938,51,MED     ,CAS     ,85,88,SANTIAGO        ,0,0,0,355.829,0,0,94,1,8.000.000,NO,FUGA
1.963,M       ,82.833,54,TEC     ,SEP     ,27,226,CONCEPCION      ,0,74.288,0,483.564,705,0,673,2,600.000,SI,FUGA
1.964,M       ,173.616,35,TEC     ,CAS     ,54,80,SANTIAGO        ,0,364.984,0,0,0,6.574,0,0,2.100.000,NO,NO FUGA
1.965,M       ,72.460,40,MED     ,CAS     ,100,85,SANTIAGO        ,0,617.913,4.655.419,0,0,0,821,1,8.000.000,NO,FUGA
1.966,F       ,1.077.345,31,MED     ,SEP     ,84,93,SANTIAGO        ,0,355.467,0,0,0,0,9,0,4.500.000,NO,NO FUGA
1.967,M       ,116.860,52,UNV     ,SOL     ,24,88,SANTIAGO        ,0,3.143.082,1.351.328,0,63,0,3.061,1,1.400.000,NO,NO FUGA
1.968,F       ,3.415.100,33,TEC     ,SOL     ,71,326,PUNTA ARENAS    ,0,1.525.768,0,0,34,0,0,1,2.400.000,NO,NO FUGA
1.969,M       ,3.746.362,45,MED     ,CAS     ,55,90,SANTIAGO        ,0,207.053,0,150.321,94,0,2,2,2.900.000,NO,FUGA
1.970,F       ,1.869.667,52,MED     ,CAS     ,14,16,ANTOFAGASTA     ,0,268.627,0,0,1,8.764,0,1,8.000.000,NO,NO FUGA
1.971,M       ,856.323,39,MED     ,CAS     ,56,138,RENGO           ,0,0,0,36.656,1,0,40,1,5.100.000,NO,NO FUGA
1.972,M       ,319.263,47,UNV     ,CAS     ,138,1,ARICA           ,0,37.372,167.939,0,616,0,0,1,2.800.000,NO,FUGA
1.973,F       ,247.023,45,UNV     ,CAS     ,57,85,SANTIAGO        ,0,156,0,263.156,10,0,298,1,1.600.000,NO,FUGA
1.974,M       ,350.887,38,MED     ,CAS     ,67,193,CHILLAN         ,0,267.551,0,1.631,4,779,235,1,3.500.000,NO,NO FUGA
1.975,F       ,2.468.092,38,TEC     ,VIU     ,96,117,SANTIAGO        ,0,847.674,0,1.945.102,2.789,0,12.622,1,5.600.000,SI,NO FUGA
1.976,M       ,360.197,37,MED     ,CAS     ,56,148,SAN FERNANDO    ,0,91.785,0,0,82,0,0,2,2.400.000,NO,NO FUGA
1.977,F       ,1.489.155,39,TEC     ,SOL     ,27,226,CONCEPCION      ,474.319,0,0,0,4.865,0,27.354,3,7.200.000,NO,NO FUGA
1.978,M       ,1.053.556,44,UNV     ,CAS     ,55,90,SANTIAGO        ,0,49.571,0,0,79,0,0,1,2.200.000,SI,FUGA
1.979,F       ,297.597,45,UNV     ,CAS     ,31,119,SANTIAGO        ,0,2.816,0,191.340,246,0,151,2,1.500.000,NO,FUGA
1.980,F       ,289.235,42,UNV     ,CAS     ,31,119,SANTIAGO        ,0,165.812,0,44.089,0,1.145,406,1,1.600.000,NO,FUGA
1.981,F       ,45.495,41,TEC     ,SOL     ,74,510,SANTIAGO        ,0,7.191,0,163.882,447,0,29,1,4.700.000,SI,NO FUGA
1.982,F       ,349.862,43,TEC     ,CAS     ,23,164,CURICO          ,0,0,0,0,0,0,0,0,2.200.000,NO,NO FUGA
1.983,M       ,313.957,55,UNV     ,CAS     ,122,85,SANTIAGO        ,0,0,0,0,31,0,51,1,6.500.000,SI,NO FUGA
1.984,F       ,3.107.426,30,TEC     ,CAS     ,52,105,SANTIAGO        ,0,170.028,0,0,0,6.347,0,0,4.400.000,NO,NO FUGA
1.985,F       ,264.913,44,MED     ,CAS     ,103,93,SANTIAGO        ,0,182.767,0,0,1,0,8.869,1,3.000.000,NO,NO FUGA
1.986,F       ,19.657,53,TEC     ,SOL     ,12,13,CALAMA          ,1.366.281,20.637,0,460.903,879,0,232,1,500.000,SI,NO FUGA
1.987,M       ,300.552,37,UNV     ,CAS     ,82,115,SANTIAGO        ,0,529.113,0,0,431,12,0,1,5.900.000,NO,NO FUGA
1.988,F       ,367.123,49,MED     ,CAS     ,59,88,SANTIAGO        ,0,69.270,0,0,0,0,4.636,0,1.400.000,NO,NO FUGA
1.989,F       ,57.553,32,UNV     ,CAS     ,130,98,SANTIAGO        ,0,1.432,0,28.724,584,0,133,2,1.300.000,SI,NO FUGA
1.990,F       ,32.589,61,MED     ,CAS     ,55,91,SANTIAGO        ,334.970,36.071,0,0,1.027,89,0,3,550.000,NO,NO FUGA
1.991,F       ,85.633,55,UNV     ,CAS     ,83,85,SANTIAGO        ,0,261.770,0,60.070,202,17.508,25,1,4.500.000,NO,FUGA
1.992,M       ,404.638,51,UNV     ,CAS     ,62,292,PUERTO VARAS    ,272.760,0,0,0,727,0,5.200,1,3.500.000,NO,NO FUGA
1.993,F       ,50.253,34,TEC     ,SOL     ,60,298,LLANQUIHUE      ,441.028,116.977,0,486.822,322,0,16.661,1,1.500.000,SI,NO FUGA
1.994,F       ,599.826,26,UNV     ,CAS     ,138,1,ARICA           ,2.051,9.785,0,55.224,1.112,0,121,2,1.600.000,NO,FUGA
1.995,M       ,388.664,46,UNV     ,CAS     ,40,86,SANTIAGO        ,1.604.887,26.732,0,478.667,1.437,9.573,221,2,1.600.000,NO,FUGA
1.996,F       ,544.484,50,UNV     ,CAS     ,31,119,SANTIAGO        ,531.382,757,0,175.485,113,0,256,3,3.800.000,NO,FUGA
1.997,M       ,590.533,47,TEC     ,CAS     ,19,92,SANTIAGO        ,0,205.564,0,398.548,776,0,4.427,3,5.100.000,NO,FUGA
1.998,M       ,224.652,46,UNV     ,CAS     ,71,326,PUNTA ARENAS    ,0,10.809,0,0,0,0,0,1,2.300.000,NO,NO FUGA
1.999,M       ,862.326,40,UNV     ,CAS     ,55,90,SANTIAGO        ,1.393.428,64.221,0,379.079,2.792,0,106,2,1.500.000,NO,FUGA
2.000,F       ,421.974,51,UNV     ,CAS     ,60,291,PUERTO MONTT    ,0,222.594,0,0,687,3.250,0,2,8.000.000,NO,NO FUGA
2.001,M       ,18.220,40,MED     ,CAS     ,55,90,SANTIAGO        ,0,80.960,0,0,294,0,3,2,5.100.000,NO,FUGA
2.002,M       ,737.822,52,UNV     ,SOL     ,128,88,SANTIAGO        ,0,0,0,5.965,358,2.760,373,2,3.600.000,NO,FUGA
2.003,F       ,14.253,39,MED     ,SOL     ,78,182,LINARES         ,0,554.590,0,15.948,1.204,0,9,1,1.200.000,SI,NO FUGA
2.004,M       ,7.712.334,42,UNV     ,CAS     ,82,80,SANTIAGO        ,0,31.005,0,5.045,55,0,195,1,1.900.000,NO,FUGA
2.005,M       ,780.362,44,UNV     ,SEP     ,31,119,SANTIAGO        ,574.404,57.796,0,0,1.596,0,0,1,4.100.000,SI,FUGA
2.006,F       ,20.782,61,TEC     ,SOL     ,52,88,SANTIAGO        ,0,49.093,0,0,11,27.314,0,1,8.000.000,SI,NO FUGA
2.007,F       ,397.420,34,UNV     ,CAS     ,83,89,SANTIAGO        ,0,416.311,0,942.118,118,0,28,1,3.500.000,SI,NO FUGA
2.008,M       ,558.129,48,UNV     ,SOL     ,152,88,SANTIAGO        ,0,6.732,0,2.567,38,0,244,1,4.800.000,NO,FUGA
2.009,F       ,59.793,25,TEC     ,CAS     ,16,93,SANTIAGO        ,0,59.841,0,0,65,0,0,1,2.600.000,SI,FUGA
2.010,M       ,1.487.077,43,UNV     ,CAS     ,10,5,IQUIQUE         ,0,681.603,0,0,2,18.357,0,1,8.000.000,NO,NO FUGA
2.011,F       ,657.187,51,MED     ,CAS     ,90,86,SANTIAGO        ,0,0,11.078.793,0,131,0,8.313,1,8.000.000,NO,NO FUGA
2.012,F       ,10.046,35,TEC     ,CAS     ,92,88,SANTIAGO        ,0,294.341,0,160.490,192,241,105,1,2.400.000,NO,NO FUGA
2.013,M       ,180.916,49,UNV     ,CAS     ,138,1,ARICA           ,0,384,0,44.690,22,0,122,1,2.200.000,NO,FUGA
2.014,M       ,331.514,45,UNV     ,CAS     ,31,119,SANTIAGO        ,0,27.008,0,139.152,323,0,2.970,1,3.800.000,NO,FUGA
2.015,M       ,69.387,40,UNV     ,CAS     ,125,89,SANTIAGO        ,0,322.454,0,59.224,28,0,32,1,2.400.000,NO,FUGA
2.016,M       ,1.089.049,53,UNV     ,SEP     ,27,226,CONCEPCION      ,0,310.334,0,20.929,112,7.981,231,1,5.300.000,NO,FUGA
2.017,M       ,3.470.968,44,UNV     ,CAS     ,55,90,SANTIAGO        ,0,178.230,0,179.010,0,0,0,1,1.900.000,NO,FUGA
2.018,M       ,13.346,44,UNV     ,CAS     ,55,90,SANTIAGO        ,0,603.426,0,743.169,76,0,10.721,1,5.600.000,SI,FUGA
2.019,F       ,11.397,62,TEC     ,SOL     ,34,29,LA SERENA       ,0,177.239,0,26.854,0,795,0,0,1.500.000,NO,NO FUGA
2.020,M       ,446.648,49,UNV     ,CAS     ,138,1,ARICA           ,358.322,4.165,0,47.882,511,650,21,1,1.000.000,NO,FUGA
2.021,F       ,18.120,45,MED     ,SOL     ,16,88,SANTIAGO        ,0,562.886,0,0,439,0,0,1,1.300.000,SI,NO FUGA
2.022,F       ,15.017,45,TEC     ,SOL     ,80,106,SANTIAGO        ,0,265.946,0,828.651,1.681,0,154,1,700.000,SI,NO FUGA
2.023,F       ,2.375.673,56,MED     ,CAS     ,24,86,SANTIAGO        ,0,2.260.560,0,0,0,12.098,0,1,8.000.000,NO,NO FUGA
2.024,M       ,73.810,43,UNV     ,CAS     ,50,105,SANTIAGO        ,0,121.203,337.165,109.451,213,1.887,690,2,1.500.000,NO,FUGA
2.025,M       ,345.202,38,TEC     ,CAS     ,43,70,QUILPUE         ,0,100.998,0,0,10,0,0,1,1.600.000,NO,NO FUGA
2.026,F       ,2.491.520,40,TEC     ,SEP     ,33,25,VALLENAR        ,0,176.676,0,123.624,314,7.540,63,1,3.600.000,NO,NO FUGA
2.027,M       ,213.761,38,UNV     ,CAS     ,66,279,PANGUIPULLI     ,0,177.109,0,53.161,0,0,50,0,2.200.000,NO,NO FUGA
2.028,F       ,401.148,45,UNV     ,CAS     ,31,119,SANTIAGO        ,0,692,0,0,293,0,0,1,1.800.000,NO,FUGA
2.029,M       ,2.674.979,44,UNV     ,CAS     ,55,90,SANTIAGO        ,454.258,460.533,0,141.379,1.841,23.613,2.140,2,2.000.000,NO,FUGA
2.030,M       ,8.098,55,UNV     ,CAS     ,59,89,SANTIAGO        ,0,10.854,0,121.046,2,0,183,1,3.900.000,SI,FUGA
2.031,M       ,227.368,40,UNV     ,SOL     ,27,226,CONCEPCION      ,200.258,0,0,0,416,0,0,1,1.600.000,NO,FUGA
2.032,M       ,1.415.267,51,UNV     ,SOL     ,90,88,SANTIAGO        ,0,29.306,0,703.427,2.367,14.446,1.249,3,6.400.000,NO,FUGA
2.033,M       ,6.948.519,32,MED     ,CAS     ,55,90,SANTIAGO        ,61.516,1.020.407,0,0,109,4.473,0,1,2.600.000,NO,FUGA
2.034,F       ,44.075,48,MED     ,SOL     ,14,22,COPIAPO         ,0,0,0,0,196,0,0,1,1.500.000,SI,NO FUGA
2.035,M       ,1.023.558,44,MED     ,CAS     ,123,89,SANTIAGO        ,0,439.590,5.166.482,648.604,2.762,3.445,642,2,2.900.000,SI,FUGA
2.036,M       ,25.232,62,TEC     ,SOL     ,56,131,RANCAGUA        ,0,350.584,0,0,469,2.527,0,1,1.100.000,NO,NO FUGA
2.037,F       ,177.905,36,TEC     ,SOL     ,37,99,SANTIAGO        ,0,493.118,0,0,37,0,0,1,1.400.000,NO,NO FUGA
2.038,F       ,42.107,45,MED     ,SOL     ,19,115,SANTIAGO        ,0,1.059,0,146.127,115,714,755,1,750.000,SI,NO FUGA
2.039,M       ,1.610.232,42,MED     ,CAS     ,138,1,ARICA           ,539.540,91.569,0,0,891,0,2.051,1,7.000.000,NO,FUGA
2.040,F       ,201.090,58,        ,CAS     ,45,93,SANTIAGO        ,0,57.238,0,0,168,0,0,1,6.500.000,SI,NO FUGA
2.041,M       ,1.019.226,40,MED     ,CAS     ,29,90,SANTIAGO        ,0,2.266,109.199,492.870,405,0,2.597,2,2.400.000,SI,FUGA
2.042,M       ,186.055,37,TEC     ,CAS     ,90,85,SANTIAGO        ,0,0,0,0,35,21.383,0,1,5.000.000,NO,NO FUGA
2.043,F       ,23.956,41,TEC     ,SEP     ,10,5,IQUIQUE         ,0,187.488,0,0,0,23.048,0,0,8.000.000,NO,NO FUGA
2.044,M       ,432.981,37,TEC     ,CAS     ,79,153,SANTA CRUZ      ,0,224.434,0,239.680,44,151,285,3,2.300.000,NO,NO FUGA
2.045,M       ,316.415,50,UNV     ,SOL     ,138,1,ARICA           ,0,195.162,0,0,5,0,0,1,2.200.000,NO,FUGA
2.046,F       ,2.888.829,34,TEC     ,VIU     ,34,29,LA SERENA       ,0,0,0,0,0,0,7,0,2.700.000,NO,NO FUGA
2.047,F       ,529.553,45,TEC     ,CAS     ,138,1,ARICA           ,568.737,5.291,0,24.886,1.877,0,147,1,1.900.000,NO,FUGA
2.048,F       ,1.471.243,29,TEC     ,VIU     ,90,85,SANTIAGO        ,0,0,1.303.223,0,0,0,4.275,0,5.400.000,NO,NO FUGA
2.049,M       ,425.135,43,TEC     ,CAS     ,31,119,SANTIAGO        ,0,441.837,0,0,1.315,0,1,1,2.900.000,NO,FUGA
2.050,F       ,559.366,40,MED     ,CAS     ,69,53,SAN FELIPE      ,0,321.094,0,56.935,27,0,117,1,2.600.000,NO,NO FUGA
2.051,F       ,796.163,41,MED     ,CAS     ,102,90,SANTIAGO        ,0,251.836,0,850.531,468,0,102,1,3.200.000,SI,NO FUGA
2.052,F       ,62.163,53,MED     ,CAS     ,27,226,CONCEPCION      ,0,30.610,0,0,260,7.020,0,1,4.100.000,NO,FUGA
2.053,,405.315,38,MED     ,SOL     ,56,146,DONIHUE         ,0,12.918,0,21.338,242,0,0,1,1.800.000,NO,NO FUGA
2.054,M       ,550.636,53,MED     ,CAS     ,27,226,CONCEPCION      ,733.639,200.178,0,0,974,0,106,1,2.900.000,SI,FUGA
2.055,M       ,188.874,47,UNV     ,CAS     ,138,1,ARICA           ,0,197.488,0,16.263,204,0,104,1,1.700.000,NO,FUGA
2.056,M       ,247.499,40,MED     ,CAS     ,27,226,CONCEPCION      ,0,449.339,0,0,3,0,0,1,5.100.000,NO,FUGA
2.057,M       ,232.619,50,UNV     ,SOL     ,138,1,ARICA           ,0,68.673,0,0,61,0,0,1,2.600.000,NO,FUGA
2.058,F       ,799.431,51,MED     ,SOL     ,90,86,SANTIAGO        ,0,298.255,0,0,59,2.022,0,1,4.000.000,NO,NO FUGA
2.059,M       ,21.014,35,TEC     ,SOL     ,29,90,SANTIAGO        ,316.919,131.118,0,0,19,0,0,1,1.900.000,NO,NO FUGA
2.060,F       ,26.057,38,TEC     ,SOL     ,122,90,SANTIAGO        ,0,0,0,0,0,0,9,0,3.800.000,SI,NO FUGA
2.061,M       ,81.033,43,UNV     ,CAS     ,138,1,ARICA           ,0,126.206,0,0,748,0,0,2,4.500.000,NO,FUGA
2.062,M       ,89.174,40,BAS     ,CAS     ,47,291,PUERTO MONTT    ,0,546.867,0,0,52,0,62,2,1.200.000,NO,NO FUGA
2.063,F       ,776.601,52,TEC     ,CAS     ,45,119,SANTIAGO        ,0,0,11.363,0,3,0,0,1,8.000.000,NO,NO FUGA
2.064,F       ,7.114.907,34,TEC     ,VIU     ,53,105,SANTIAGO        ,0,356.227,0,2.503,0,2.384,6,0,1.400.000,NO,NO FUGA
2.065,,198.319,28,TEC     ,CAS     ,27,226,CONCEPCION      ,0,101.824,0,115.288,0,0,9,1,1.200.000,NO,FUGA
2.066,M       ,1.455.104,50,MED     ,CAS     ,56,131,RANCAGUA        ,170.526,0,0,237.899,1.542,0,328,1,7.900.000,NO,NO FUGA
2.067,M       ,605.736,41,        ,CAS     ,144,93,SANTIAGO        ,0,0,0,0,0,0,1,0,5.000.000,NO,NO FUGA
2.068,M       ,1.388.479,50,MED     ,CAS     ,84,88,SANTIAGO        ,0,28.107,0,164.724,0,3.786,2,1,7.000.000,NO,FUGA
2.069,M       ,372.219,49,UNV     ,CAS     ,28,118,SANTIAGO        ,0,178.347,0,6.727,142,0,0,1,1.600.000,SI,FUGA
2.070,M       ,1.652.456,43,UNV     ,CAS     ,73,86,SANTIAGO        ,0,17.149,0,0,560,0,0,2,3.000.000,NO,FUGA
2.071,M       ,765.344,40,MED     ,CAS     ,10,5,IQUIQUE         ,0,144.109,0,389.802,290,0,501,1,4.200.000,SI,NO FUGA
2.072,M       ,424.142,39,UNV     ,CAS     ,64,314,COYHAIQUE       ,0,435.688,0,756.147,5.453,49.963,7.361,2,5.000.000,NO,NO FUGA
2.073,M       ,50.085,47,UNV     ,CAS     ,52,105,SANTIAGO        ,0,103.315,0,0,60,0,0,2,5.000.000,NO,FUGA
2.074,M       ,336.471,52,UNV     ,CAS     ,27,226,CONCEPCION      ,0,13.214,1.273.852,40.042,1,0,3.927,1,1.800.000,NO,FUGA
2.075,F       ,866.405,44,MED     ,CAS     ,90,121,SANTIAGO        ,0,745.044,0,0,2.123,11.490,1.323,3,5.200.000,NO,NO FUGA
2.076,M       ,432.365,47,UNV     ,VIU     ,138,1,ARICA           ,0,1.590.868,0,392.307,1.727,0,7.050,3,7.800.000,NO,FUGA
2.077,M       ,1.499.161,54,UNV     ,SOL     ,90,80,SANTIAGO        ,0,1.633.342,0,0,6.480,22.732,614,2,3.700.000,SI,FUGA
2.078,M       ,302.809,41,MED     ,SOL     ,138,1,ARICA           ,0,20.768,423.318,0,209,0,93,1,2.400.000,NO,FUGA
2.079,M       ,182.941,48,UNV     ,CAS     ,138,1,ARICA           ,294.279,281.621,0,0,1.875,296,0,1,500.000,NO,FUGA
2.080,F       ,352.453,32,MED     ,CAS     ,37,80,SANTIAGO        ,0,236.182,0,0,32,62,0,1,2.100.000,NO,NO FUGA
2.081,M       ,422.553,53,TEC     ,CAS     ,95,316,AYSEN           ,0,0,0,0,12,0,331,1,2.400.000,NO,NO FUGA
2.082,M       ,68.313,26,UNV     ,SOL     ,37,85,SANTIAGO        ,0,0,0,0,3,0,27,1,5.900.000,NO,NO FUGA
2.083,F       ,31.260,46,TEC     ,SOL     ,41,105,SANTIAGO        ,0,1.051.465,0,0,2,0,15,1,2.600.000,SI,NO FUGA
2.084,M       ,277.887,29,UNV     ,SOL     ,19,105,SANTIAGO        ,0,139.504,0,8.980,0,5.590,27,0,1.600.000,NO,NO FUGA
2.085,M       ,823.135,38,UNV     ,CAS     ,52,89,SANTIAGO        ,0,500.848,0,0,799,14.708,1,3,6.000.000,NO,NO FUGA
2.086,F       ,58.944,46,TEC     ,SOL     ,71,326,PUNTA ARENAS    ,0,128.212,0,0,3,0,0,1,2.300.000,NO,NO FUGA
2.087,M       ,31.110,46,UNV     ,CAS     ,55,90,SANTIAGO        ,0,0,0,340.286,407,7.079,1.164,1,8.000.000,NO,FUGA
2.088,F       ,210.567,29,UNV     ,SOL     ,52,89,SANTIAGO        ,0,313.607,0,164.173,70,0,321,1,1.900.000,NO,NO FUGA
2.089,F       ,368.128,50,UNV     ,SOL     ,139,88,SANTIAGO        ,0,0,0,0,0,0,0,0,5.000.000,NO,NO FUGA
2.090,F       ,4.238.245,53,MED     ,CAS     ,85,88,SANTIAGO        ,0,2.769.519,747.177,0,7.903,12.945,1.408,1,8.000.000,NO,NO FUGA
2.091,M       ,346.019,45,TEC     ,CAS     ,138,1,ARICA           ,0,62,0,203.524,0,0,347,1,2.700.000,NO,FUGA
2.092,F       ,5.349,41,TEC     ,SOL     ,71,326,PUNTA ARENAS    ,0,69.653,0,0,4,0,0,1,2.500.000,SI,NO FUGA
2.093,F       ,33.691,41,TEC     ,SOL     ,27,228,PENCO           ,0,219.187,0,0,74,0,111,1,1.300.000,SI,NO FUGA
2.094,M       ,419.728,33,TEC     ,CAS     ,12,13,CALAMA          ,425.712,490.716,0,0,1.136,4.189,0,2,1.300.000,NO,NO FUGA
2.095,F       ,272.754,29,MED     ,SOL     ,142,93,SANTIAGO        ,0,434.453,0,0,26,0,0,1,1.900.000,SI,NO FUGA
2.096,M       ,1.060.563,50,TEC     ,CAS     ,138,1,ARICA           ,0,953.788,0,0,0,16.105,0,1,8.000.000,NO,FUGA
2.097,M       ,4.260.843,42,UNV     ,CAS     ,55,90,SANTIAGO        ,427.484,138.201,0,20.453,380,0,0,1,1.200.000,NO,FUGA
2.098,F       ,181.414,45,UNV     ,CAS     ,31,119,SANTIAGO        ,0,232.730,0,0,0,0,17,1,2.500.000,NO,FUGA
2.099,M       ,11.361,40,UNV     ,SEP     ,55,90,SANTIAGO        ,0,0,0,0,0,200,0,1,4.000.000,NO,FUGA
2.100,F       ,165.431,54,MED     ,CAS     ,73,90,SANTIAGO        ,0,138.355,0,144.556,63,0,0,1,3.800.000,NO,FUGA
2.101,M       ,169.846,41,UNV     ,CAS     ,55,90,SANTIAGO        ,0,348.326,0,0,0,0,95,1,1.500.000,NO,FUGA
2.102,M       ,527.832,42,TEC     ,CAS     ,90,98,SANTIAGO        ,0,0,0,0,0,26.746,0,0,2.700.000,NO,NO FUGA
2.103,F       ,8.067,44,MED     ,SOL     ,101,80,SANTIAGO        ,0,0,0,28.271,0,0,3.284,0,7.500.000,SI,NO FUGA
2.104,F       ,219.079,53,TEC     ,CAS     ,84,88,SANTIAGO        ,0,3.140,0,388.650,541,0,102,1,1.900.000,NO,FUGA
2.105,M       ,302.295,49,UNV     ,SOL     ,138,1,ARICA           ,0,366.940,0,117.847,91,0,466,2,1.500.000,NO,FUGA
2.106,M       ,273.617,53,UNV     ,SOL     ,16,115,SANTIAGO        ,0,122.067,0,391.603,788,13.025,607,2,1.700.000,NO,FUGA
2.107,M       ,32.828,50,UNV     ,CAS     ,125,88,SANTIAGO        ,0,24.533,0,47.511,2.097,0,35,1,2.600.000,NO,FUGA
2.108,F       ,46.625,44,TEC     ,SOL     ,94,301,ANCUD           ,1.612.328,350.309,0,505.200,3.487,237,34,1,7.800.000,SI,NO FUGA
2.109,M       ,114.157,47,UNV     ,SOL     ,138,1,ARICA           ,4.803.979,7.546,0,189.962,2.517,0,19.021,3,3.000.000,SI,FUGA
2.110,M       ,2.943.645,42,UNV     ,CAS     ,55,90,SANTIAGO        ,1.488.583,1.055.099,0,469.234,3.079,0,91,1,3.200.000,SI,FUGA
2.111,F       ,32.910,38,TEC     ,SOL     ,92,89,SANTIAGO        ,0,463.931,0,0,1,24.731,0,1,5.100.000,SI,NO FUGA
2.112,M       ,1.040.669,42,MED     ,CAS     ,61,284,OSORNO          ,0,1.064.194,0,0,0,4.637,0,0,8.000.000,NO,NO FUGA
2.113,M       ,533.635,44,UNV     ,CAS     ,55,90,SANTIAGO        ,0,1.216.505,0,7.339,1.611,5.427,99,2,1.700.000,NO,FUGA
2.114,F       ,6.632.201,30,TEC     ,VIU     ,61,284,OSORNO          ,0,409.898,0,0,2,15.627,0,1,1.900.000,NO,NO FUGA
2.115,F       ,94.292,48,UNV     ,CAS     ,48,87,SANTIAGO        ,0,7.441,0,231.529,478,0,104,1,3.700.000,NO,FUGA
2.116,M       ,445.483,43,UNV     ,CAS     ,16,89,SANTIAGO        ,0,0,0,0,121,866,76,1,1.500.000,NO,FUGA
2.117,F       ,537.623,48,UNV     ,CAS     ,31,119,SANTIAGO        ,0,2.138,0,397.504,1.800,0,16.158,2,750.000,NO,FUGA
2.118,M       ,553.688,48,UNV     ,CAS     ,138,1,ARICA           ,0,358.562,0,799.306,11,0,442,1,2.400.000,NO,FUGA
2.119,F       ,266.544,37,TEC     ,SOL     ,90,89,SANTIAGO        ,0,554.593,0,0,0,0,303,0,3.200.000,NO,NO FUGA
2.120,M       ,1.209.750,49,TEC     ,SEP     ,138,1,ARICA           ,0,59.218,0,0,342,0,254,3,6.200.000,NO,FUGA
2.121,M       ,307.167,41,MED     ,CAS     ,142,93,SANTIAGO        ,0,155.113,0,299.154,1.347,0,0,1,2.800.000,SI,FUGA
2.122,M       ,182.547,52,MED     ,CAS     ,138,1,ARICA           ,0,81.772,0,1.696.254,5,0,1.981,1,7.300.000,SI,FUGA
